image,brightness,contrast,entropy,shadow_clip,highlight_clip,dynamic_range,raw_confidence,best_confidence,improvement,best_enhancement_before_threshold,selected_method
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Leaf_Mold\15b7a74c-2c9d-41e5-bcc6-799471cd8e43___Crnl_L.Mold 6616.JPG,0.49816274642944336,0.12950149178504944,0.8460513353347778,0.0018157958984375,0.0,0.45098042488098145,0.9999967813491821,0.9999969005584717,1.1920928955078125e-07,hist_eq,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Leaf_Mold\171e415f-917b-49c1-90f5-9f4a90ac0f7f___Crnl_L.Mold 8648.JPG,0.561451256275177,0.1324440836906433,0.8563833832740784,0.0037841796875,0.0008697509765625,0.3764705955982208,0.9999967813491821,0.9999971389770508,3.5762786865234375e-07,gamma_bright,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Leaf_Mold\176dba1d-32f5-4050-a475-7beb5ce39245___Crnl_L.Mold 6797.JPG,0.500154972076416,0.20358966290950775,0.9035868644714355,0.001922607421875,4.57763671875e-05,0.6784313917160034,0.9999892711639404,0.9999935626983643,4.291534423828125e-06,hist_eq,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Leaf_Mold\1826cec0-4c4e-4924-a992-e70eb2a0097e___Crnl_L.Mold 6638.JPG,0.4810934066772461,0.19649221003055573,0.9259722232818604,0.0031890869140625,0.0005340576171875,0.6117647290229797,0.999805748462677,0.9999890327453613,0.00018328428268432617,clahe,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Leaf_Mold\1837d2d4-ec4b-445c-89f7-a974061a433a___Crnl_L.Mold 6975.JPG,0.44402244687080383,0.0946139544248581,0.8089225888252258,1.52587890625e-05,0.0,0.3137255012989044,0.9999514818191528,0.9999834299087524,3.1948089599609375e-05,clahe,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Leaf_Mold\1bfe7244-44ab-4fac-abe5-f229217cdf0b___Crnl_L.Mold 6815.JPG,0.48778924345970154,0.22586601972579956,0.9279712438583374,0.001708984375,4.57763671875e-05,0.6941176652908325,0.999961256980896,0.999991774559021,3.0517578125e-05,hist_eq,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Leaf_Mold\1f5c3b37-5590-4db7-a702-0cd93db0c929___Crnl_L.Mold 6930.JPG,0.4642866849899292,0.10062693804502487,0.8185061812400818,0.0,0.0,0.3176470696926117,0.9999477863311768,0.9999772310256958,2.944469451904297e-05,hist_eq,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Leaf_Mold\1f64f046-46e6-47b3-91ef-31c2433face3___Crnl_L.Mold 9089.JPG,0.39189520478248596,0.1759684979915619,0.9216306805610657,0.0120697021484375,0.0,0.615686297416687,0.9514527916908264,0.9774513840675354,0.025998592376708984,gamma_bright,gamma_bright
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Leaf_Mold\206234e4-72f0-4543-8945-a697ceffe3c9___Crnl_L.Mold 6795.JPG,0.5185794830322266,0.1785174012184143,0.8978292942047119,0.0035400390625,3.0517578125e-05,0.615686297416687,0.9999872446060181,0.999995231628418,7.987022399902344e-06,hist_eq,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Leaf_Mold\20bfb40a-3fac-43d0-8864-feb28b97b9cd___Crnl_L.Mold 6849.JPG,0.5209152698516846,0.14449244737625122,0.8721858859062195,0.0013427734375,3.0517578125e-05,0.4833333492279053,0.9999939203262329,0.9999971389770508,3.2186508178710938e-06,clahe,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Leaf_Mold\20e63ca2-e070-422c-9839-9cac224719e5___Crnl_L.Mold 8650.JPG,0.564365029335022,0.15671654045581818,0.870408296585083,0.0021514892578125,0.0005035400390625,0.545098066329956,0.9999600648880005,0.99996018409729,1.1920928955078125e-07,gamma_dark,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Leaf_Mold\29059c14-7b1c-4e06-8c40-2fc73f28ffe6___Crnl_L.Mold 6927.JPG,0.4896702766418457,0.10949517786502838,0.8263119459152222,0.0,0.0,0.3450980484485626,0.9999823570251465,0.9999856948852539,3.337860107421875e-06,gamma_bright,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Leaf_Mold\29e4f2d6-7cbe-4f7e-84cd-a1f57957a35e___Crnl_L.Mold 6569.JPG,0.47937142848968506,0.1568872332572937,0.8578031063079834,0.000823974609375,0.0,0.5764706134796143,0.999996542930603,0.999996542930603,0.0,none,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Leaf_Mold\2aa365ee-c396-47e3-bf04-aad9d18f470f___Crnl_L.Mold 6655.JPG,0.5274487733840942,0.18928392231464386,0.8851096034049988,0.0006561279296875,0.0,0.615686297416687,0.99998939037323,0.9999910593032837,1.6689300537109375e-06,clahe,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Leaf_Mold\2b727376-492d-47dd-983a-c8f9c7ab386a___Crnl_L.Mold 6556.JPG,0.5062006711959839,0.16318629682064056,0.8851981163024902,0.00018310546875,0.0,0.6000000238418579,0.9989218711853027,0.999902606010437,0.0009807348251342773,clahe,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Leaf_Mold\2b8557bc-3b98-4169-826c-628c5a683d70___Crnl_L.Mold 6539.JPG,0.5117273926734924,0.14344574511051178,0.8712326884269714,0.0007171630859375,0.0,0.49803924560546875,0.9999903440475464,0.9999939203262329,3.5762786865234375e-06,clahe,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Leaf_Mold\2b8e612f-7448-44f7-899c-95b3c8291824___Crnl_L.Mold 6671.JPG,0.45759713649749756,0.2189711183309555,0.9137417078018188,0.0017242431640625,1.52587890625e-05,0.6549019813537598,0.6209959983825684,0.9947741627693176,0.37377816438674927,hist_eq,hist_eq
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Leaf_Mold\2ba2d560-919c-48cd-8f98-c4caf8fc37e7___Crnl_L.Mold 8994.JPG,0.431476891040802,0.13537022471427917,0.8831067085266113,0.0004119873046875,0.0,0.4549019932746887,0.9996968507766724,0.9997665286064148,6.967782974243164e-05,gamma_bright,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Leaf_Mold\2dc1abcc-a84b-4317-8865-9d2c195d4cb8___Crnl_L.Mold 8901.JPG,0.5086314082145691,0.17732277512550354,0.9114924669265747,0.0153961181640625,0.00042724609375,0.6509804129600525,0.9999985694885254,0.9999994039535522,8.344650268554688e-07,hist_eq,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Leaf_Mold\2f195926-6d02-4c40-bf4a-ba3a123fe66e___Crnl_L.Mold 9130.JPG,0.4132009744644165,0.10545997321605682,0.8344739675521851,0.00030517578125,0.0,0.32549023628234863,0.9999552965164185,0.9999750852584839,1.9788742065429688e-05,gamma_bright,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Leaf_Mold\30f6aead-5cd9-453d-85e6-56e93c1987d8___Crnl_L.Mold 6886.JPG,0.47538602352142334,0.18384915590286255,0.9034707546234131,0.0043182373046875,0.0,0.6196078658103943,0.9998931884765625,0.999962568283081,6.937980651855469e-05,hist_eq,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Leaf_Mold\32245a13-92fe-48bf-85c8-938819a057ee___Crnl_L.Mold 8643.JPG,0.5511378645896912,0.16327175498008728,0.8929456472396851,0.0201568603515625,0.00048828125,0.5607843399047852,0.9999942779541016,0.9999954700469971,1.1920928955078125e-06,gamma_bright,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Leaf_Mold\33b4ab66-9077-47b9-8525-11e4257bda01___Crnl_L.Mold 9128.JPG,0.4408499002456665,0.11506812274456024,0.8425222635269165,0.0004119873046875,0.0,0.3647059202194214,0.9999562501907349,0.9999562501907349,0.0,none,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Leaf_Mold\354c1fb7-f8ee-4a39-af91-0e5ef49b20bb___Crnl_L.Mold 8959.JPG,0.4307345151901245,0.10947660356760025,0.828054666519165,0.0001068115234375,0.0,0.3294118046760559,0.9999364614486694,0.9999450445175171,8.58306884765625e-06,gamma_dark,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Leaf_Mold\35f38d23-ae26-4feb-a076-6fd6571db043___Crnl_L.Mold 6814.JPG,0.4868967831134796,0.18195421993732452,0.899603009223938,0.001983642578125,0.0,0.6431372761726379,0.9999737739562988,0.9999924898147583,1.8715858459472656e-05,clahe,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Leaf_Mold\36b7fd41-4809-4e41-963e-939510dcf6ec___Crnl_L.Mold 8647.JPG,0.5307395458221436,0.15421146154403687,0.8643407225608826,0.006134033203125,0.0007781982421875,0.6235294342041016,0.9999946355819702,0.9999959468841553,1.3113021850585938e-06,clahe,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Leaf_Mold\3ce9d22c-6118-48f6-a37b-0b5ad5711048___Crnl_L.Mold 9086.JPG,0.370886892080307,0.14725381135940552,0.8991061449050903,9.1552734375e-05,0.0,0.4745098352432251,0.999993085861206,0.9999945163726807,1.430511474609375e-06,gamma_bright,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Leaf_Mold\3d203bd1-7814-4d66-a2eb-cf97193c1fbb___Crnl_L.Mold 8960.JPG,0.44504424929618835,0.12238729745149612,0.8349887132644653,0.0007476806640625,0.0,0.37254905700683594,0.9998272061347961,0.9998841285705566,5.692243576049805e-05,gamma_dark,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Leaf_Mold\43728975-7569-464b-b67d-a2b3d0f5ddd5___Crnl_L.Mold 6919.JPG,0.4305177628993988,0.09522087872028351,0.8200464844703674,0.0,0.0,0.3137255012989044,0.9999309778213501,0.9999576807022095,2.6702880859375e-05,gamma_dark,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Leaf_Mold\4375c98f-8986-4680-9432-afb29f839d7b___Crnl_L.Mold 6847.JPG,0.4978020191192627,0.16795720160007477,0.8960665464401245,0.0009613037109375,3.0517578125e-05,0.5764706134796143,0.9998539686203003,0.9999433755874634,8.940696716308594e-05,clahe,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Leaf_Mold\4541dd58-9728-4492-8729-f4f174d774ac___Crnl_L.Mold 8992.JPG,0.40548691153526306,0.12583741545677185,0.8594611883163452,7.62939453125e-05,0.0,0.38823533058166504,0.9998470544815063,0.999914288520813,6.723403930664062e-05,gamma_bright,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Leaf_Mold\4721ba47-ec00-4557-bca6-ba454ddcb9a9___Crnl_L.Mold 6722.JPG,0.5318460464477539,0.16202013194561005,0.8740649223327637,0.002899169921875,1.52587890625e-05,0.5764706134796143,0.9999896287918091,0.999994158744812,4.5299530029296875e-06,clahe,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Leaf_Mold\483cc7e3-9fbd-4433-82b4-133c561f994c___Crnl_L.Mold 6537.JPG,0.4966726005077362,0.13601025938987732,0.8668738603591919,0.00103759765625,6.103515625e-05,0.458823561668396,0.9999960660934448,0.9999979734420776,1.9073486328125e-06,hist_eq,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Leaf_Mold\4a46bb5d-fbbc-4607-82f0-ed5b98da8a9b___Crnl_L.Mold 6721.JPG,0.4707425832748413,0.22044765949249268,0.8748372793197632,0.0022430419921875,6.103515625e-05,0.6666666865348816,0.9999579191207886,0.999975323677063,1.7404556274414062e-05,gamma_bright,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Leaf_Mold\4cfebe0b-f6de-4114-b76c-57a06e3db769___Crnl_L.Mold 9085.JPG,0.5102530121803284,0.183000847697258,0.9298098087310791,0.0004425048828125,1.52587890625e-05,0.5803921818733215,0.999055802822113,0.9998260140419006,0.0007702112197875977,hist_eq,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Leaf_Mold\4df098c3-c7c0-4f37-b3c4-e3d354e1296a___Crnl_L.Mold 8958.JPG,0.35013848543167114,0.11553554981946945,0.8466004133224487,0.0024261474609375,0.0,0.36862748861312866,0.9974191188812256,0.9995279312133789,0.0021088123321533203,hist_eq,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Leaf_Mold\4e9a0ebe-9df2-4fc6-ad17-3a2e3abdd55c___Crnl_L.Mold 7071.JPG,0.45690488815307617,0.10924670845270157,0.8209349513053894,0.0,0.0,0.345098078250885,0.9997084736824036,0.9998489618301392,0.0001404881477355957,gamma_bright,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Leaf_Mold\5014af80-1e3c-4a8b-9722-f90e874cbf42___Crnl_L.Mold 8991.JPG,0.4004896283149719,0.12655776739120483,0.8648070693016052,0.0012664794921875,0.0,0.41568630933761597,0.9999899864196777,0.9999926090240479,2.6226043701171875e-06,gamma_bright,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Leaf_Mold\50e1906e-24da-493d-88b0-3110e778a26a___Crnl_L.Mold 7135.JPG,0.4278307855129242,0.08452550321817398,0.8022158145904541,4.57763671875e-05,0.0,0.2823529541492462,0.9998871088027954,0.9999488592147827,6.175041198730469e-05,clahe,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Leaf_Mold\51cb012e-4646-447c-b63f-9084a370b781___Crnl_L.Mold 6916.JPG,0.4583300054073334,0.10194440931081772,0.8301573991775513,1.52587890625e-05,0.0,0.32549020648002625,0.9938977360725403,0.9941022992134094,0.00020456314086914062,hist_eq,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Leaf_Mold\51cc89e4-4693-4470-9ddb-2fff4ab8da50___Crnl_L.Mold 8694.JPG,0.5495907068252563,0.19066376984119415,0.882658064365387,0.0085296630859375,0.0004119873046875,0.6980392336845398,0.9998531341552734,0.9999082088470459,5.507469177246094e-05,hist_eq,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Leaf_Mold\526f929e-e9c1-4ca5-a493-c0bcf4898b04___Crnl_L.Mold 9129.JPG,0.4177058935165405,0.1009310781955719,0.8250557780265808,0.0006866455078125,0.0,0.30588236451148987,0.9999979734420776,0.9999979734420776,0.0,none,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Leaf_Mold\55aaf81e-1a23-419c-9b20-a24f5ab5e0ec___Crnl_L.Mold 6549.JPG,0.47993332147598267,0.15346547961235046,0.8930040001869202,0.0009918212890625,0.0,0.529411792755127,0.999992847442627,0.9999939203262329,1.0728836059570312e-06,clahe,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Leaf_Mold\55c2cd78-8c7c-4102-801f-c87d2284b874___Crnl_L.Mold 7069.JPG,0.429627925157547,0.12190050631761551,0.8510725498199463,4.57763671875e-05,0.0,0.37254905700683594,0.6917515397071838,0.8979737162590027,0.20622217655181885,gamma_bright,gamma_bright
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Leaf_Mold\56779b93-da91-4f00-b562-ed5114e6d378___Crnl_L.Mold 6635.JPG,0.4496878385543823,0.18317881226539612,0.9161062240600586,0.00189208984375,0.0012359619140625,0.6000000238418579,0.9992110729217529,0.9999629259109497,0.0007518529891967773,clahe,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Leaf_Mold\58fa7c1e-418a-45e5-9228-14bdee34fc89___Crnl_L.Mold 6816.JPG,0.5175979137420654,0.13885314762592316,0.868005096912384,0.002105712890625,1.52587890625e-05,0.46274513006210327,0.9997547268867493,0.9999583959579468,0.00020366907119750977,hist_eq,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Leaf_Mold\58fb4710-c0a7-4a76-8667-07fbe66bfac9___Crnl_L.Mold 6568.JPG,0.5262421369552612,0.12269777059555054,0.8492146134376526,0.00054931640625,0.0,0.4117647111415863,0.9999964237213135,0.9999969005584717,4.76837158203125e-07,clahe,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Leaf_Mold\59ad7ddc-9db9-4a9f-b067-e190e0a494e7___Crnl_L.Mold 6566.JPG,0.47850897908210754,0.17243854701519012,0.8944746255874634,0.000946044921875,0.0,0.5921568870544434,0.999982476234436,0.999984860420227,2.384185791015625e-06,clahe,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Leaf_Mold\5d0e582a-7d32-4069-9987-468d87614c8f___Crnl_L.Mold 9138.JPG,0.4275984764099121,0.1075359433889389,0.8269265294075012,9.1552734375e-05,0.0,0.32156866788864136,0.9923064112663269,0.9978506565093994,0.00554424524307251,gamma_bright,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Leaf_Mold\600a933c-9490-4ae7-b7e7-5177992b9bb8___Crnl_L.Mold 8633.JPG,0.545285701751709,0.18144908547401428,0.8949295878410339,0.0189208984375,0.0003814697265625,0.6823529601097107,0.9999954700469971,0.9999969005584717,1.430511474609375e-06,hist_eq,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Leaf_Mold\60f7b149-4286-4101-a156-9bf5551261d7___Crnl_L.Mold 7137.JPG,0.39221999049186707,0.08794613182544708,0.7992434501647949,0.0,0.0,0.2980392575263977,0.9967760443687439,0.9978012442588806,0.0010251998901367188,gamma_bright,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Leaf_Mold\651f89b5-fe33-495e-896a-f37e2158234c___Crnl_L.Mold 8721.JPG,0.5405686497688293,0.14171884953975677,0.8487929105758667,0.003204345703125,0.0002593994140625,0.4754902124404907,0.9999762773513794,0.9999887943267822,1.2516975402832031e-05,gamma_bright,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Leaf_Mold\6b56547b-6d59-40ef-852a-b3cf29f779b4___Crnl_L.Mold 8902.JPG,0.5248299837112427,0.16934581100940704,0.8875328302383423,0.013092041015625,0.00054931640625,0.6666666865348816,0.9999797344207764,0.9999843835830688,4.649162292480469e-06,clahe,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Leaf_Mold\6beda1f2-d01e-4693-b3c0-e544cf00954b___Crnl_L.Mold 6917.JPG,0.42765599489212036,0.10995379090309143,0.8503543734550476,1.52587890625e-05,0.0,0.35686278343200684,0.9992939233779907,0.9993280172348022,3.409385681152344e-05,gamma_bright,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Leaf_Mold\6e6da01b-c5b7-4050-b502-4d284330b11b___Crnl_L.Mold 6729.JPG,0.5423308610916138,0.15764154493808746,0.8683180809020996,0.0014801025390625,3.0517578125e-05,0.6117647290229797,0.9999810457229614,0.9999890327453613,7.987022399902344e-06,clahe,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Leaf_Mold\6ffea8bd-57cd-4fcf-b477-decec427a981___Crnl_L.Mold 8806.JPG,0.5486471652984619,0.15963365137577057,0.891289472579956,0.008758544921875,0.0011749267578125,0.5098039507865906,0.9999980926513672,0.9999985694885254,4.76837158203125e-07,gamma_bright,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Leaf_Mold\706355a7-3ca5-4a79-b946-6fecf0b17277___Crnl_L.Mold 8990.JPG,0.41498157382011414,0.12071113288402557,0.8455256223678589,0.000213623046875,0.0,0.3607843518257141,0.9999808073043823,0.9999868869781494,6.079673767089844e-06,gamma_bright,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Leaf_Mold\735f7469-96ea-4e79-9865-72883d3c16db___Crnl_L.Mold 8998.JPG,0.4554201662540436,0.11222004890441895,0.834078311920166,4.57763671875e-05,0.0,0.3490196466445923,0.9956685304641724,0.9983392953872681,0.002670764923095703,gamma_bright,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Leaf_Mold\738b2359-39ac-465b-8d8e-43dc842a280e___Crnl_L.Mold 6535.JPG,0.4887372851371765,0.16145560145378113,0.8704642653465271,0.001190185546875,0.0,0.5529412031173706,0.9999427795410156,0.9999918937683105,4.9114227294921875e-05,hist_eq,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Leaf_Mold\74cdebf6-7aa9-40a1-bca2-d4dc28bc5b1f___Crnl_L.Mold 8724.JPG,0.5717613697052002,0.15504644811153412,0.8794981837272644,0.004486083984375,0.0009002685546875,0.5137255191802979,0.9999978542327881,0.999998927116394,1.0728836059570312e-06,gamma_bright,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Leaf_Mold\755296b4-fa21-4ec5-b912-bd85b2897a01___Crnl_L.Mold 8630.JPG,0.5433194637298584,0.1465100646018982,0.8784191012382507,0.0072479248046875,0.0007171630859375,0.4431372582912445,0.9983389377593994,0.9995040893554688,0.001165151596069336,gamma_bright,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Leaf_Mold\75b10923-dfb7-4b29-b12f-7e76fc069f51___Crnl_L.Mold 6674.JPG,0.48899543285369873,0.19892843067646027,0.9124369025230408,0.004791259765625,4.57763671875e-05,0.6470588445663452,0.9961977601051331,0.9961977601051331,0.0,none,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Leaf_Mold\77219bfa-b44d-449d-a7bc-3f27d26ffd6a___Crnl_L.Mold 6545.JPG,0.3862442970275879,0.17389105260372162,0.870851993560791,0.0020294189453125,0.0,0.5529412031173706,0.9999532699584961,0.9999673366546631,1.4066696166992188e-05,hist_eq,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Leaf_Mold\7b20fb82-3213-4761-9b55-70f9e9fdc588___Crnl_L.Mold 8641.JPG,0.5622658133506775,0.15604494512081146,0.8637654781341553,0.004913330078125,0.0004119873046875,0.5764706134796143,0.9999837875366211,0.9999902248382568,6.4373016357421875e-06,hist_eq,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Leaf_Mold\7c9ac47e-ec96-457c-96d7-8aefdace978f___Crnl_L.Mold 6850.JPG,0.4505208134651184,0.19043658673763275,0.869191586971283,0.001678466796875,0.0,0.6274510025978088,0.9999963045120239,0.9999982118606567,1.9073486328125e-06,clahe,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Leaf_Mold\802b8083-7628-4974-8d38-ffe2d82ad62f___Crnl_L.Mold 8997.JPG,0.3680451512336731,0.11064153909683228,0.833491325378418,0.0016021728515625,0.0,0.3490196466445923,0.9999326467514038,0.9999457597732544,1.3113021850585938e-05,gamma_bright,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Leaf_Mold\87e7e3be-acc9-45bf-a843-5528b1ec9484___Crnl_L.Mold 8924.JPG,0.5208408236503601,0.17556950449943542,0.9082218408584595,0.0072784423828125,0.0004730224609375,0.6666666865348816,0.9995173215866089,0.9998258948326111,0.00030857324600219727,hist_eq,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Leaf_Mold\89df26fb-3707-4503-814c-b712cc06f713___Crnl_L.Mold 6570.JPG,0.5049298405647278,0.125253826379776,0.8586667776107788,0.0005645751953125,0.0,0.40784314274787903,0.9999860525131226,0.9999860525131226,0.0,none,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Leaf_Mold\8b5d979a-f03e-4f79-b638-f5222b904a1c___Crnl_L.Mold 6727.JPG,0.5551716089248657,0.12645918130874634,0.8049982190132141,0.001434326171875,0.0,0.4274510145187378,0.9999964237213135,0.9999967813491821,3.5762786865234375e-07,clahe,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Leaf_Mold\8bc3ccca-a312-4d14-a412-4c1726cdace9___Crnl_L.Mold 8802.JPG,0.5285543203353882,0.15397916734218597,0.868353009223938,0.0090484619140625,0.000244140625,0.5803921818733215,0.999945878982544,0.9999769926071167,3.1113624572753906e-05,hist_eq,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Leaf_Mold\8be97a5e-3c99-4cd5-9faf-9aad0f599702___Crnl_L.Mold 6659.JPG,0.5194289684295654,0.16656135022640228,0.8988084197044373,0.001556396484375,1.52587890625e-05,0.5882353186607361,0.9999936819076538,0.9999964237213135,2.7418136596679688e-06,clahe,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Leaf_Mold\8d545c01-91da-4672-ad00-5db9da864d33___Crnl_L.Mold 8928.JPG,0.447823703289032,0.10341314226388931,0.8249094486236572,0.0001220703125,0.0,0.3294118046760559,0.9999765157699585,0.999990701675415,1.4185905456542969e-05,gamma_bright,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Leaf_Mold\8d6e2d0b-672d-4737-8973-17a9f31517a8___Crnl_L.Mold 7070.JPG,0.4773019552230835,0.12268786132335663,0.837626576423645,0.0,0.0,0.364705890417099,0.9998582601547241,0.9999452829360962,8.702278137207031e-05,hist_eq,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Leaf_Mold\8e3d29dc-2a32-4471-9318-7ba1c664e1ad___Crnl_L.Mold 8903.JPG,0.5270712971687317,0.22713781893253326,0.9213333129882812,0.0252227783203125,0.0019378662109375,0.7764706015586853,0.9997923970222473,0.9998946189880371,0.00010222196578979492,hist_eq,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Leaf_Mold\8e92b724-a066-4039-a090-2699c5cfed4e___Crnl_L.Mold 6724.JPG,0.5267970561981201,0.1671307384967804,0.8793807029724121,0.0016632080078125,0.0,0.5764706134796143,0.9999966621398926,0.9999982118606567,1.5497207641601562e-06,clahe,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Leaf_Mold\9667b27d-09e8-4776-97bf-e6088227d26d___Crnl_L.Mold 6670.JPG,0.44150781631469727,0.20741544663906097,0.9164299964904785,0.002288818359375,0.0,0.6274510025978088,0.9994206428527832,0.9997386336326599,0.000317990779876709,gamma_dark,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Leaf_Mold\9699b511-4dd6-4037-8cfe-c96c12a7b029___Crnl_L.Mold 8725.JPG,0.5348217487335205,0.17517684400081635,0.8790043592453003,0.0246429443359375,0.0007781982421875,0.686274528503418,0.9999839067459106,0.9999901056289673,6.198883056640625e-06,gamma_bright,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Leaf_Mold\97ae4dda-7b28-4a06-a348-d361f8ecf56f___Crnl_L.Mold 8899.JPG,0.5287572741508484,0.1740764081478119,0.8990284204483032,0.013397216796875,0.000152587890625,0.6627451181411743,0.9999963045120239,0.9999994039535522,3.0994415283203125e-06,hist_eq,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Leaf_Mold\9afdf72c-5e19-40bd-8035-daf70f1cf8ce___Crnl_L.Mold 6617.JPG,0.486662894487381,0.157527357339859,0.8815726041793823,0.0017852783203125,0.0,0.572549045085907,0.9999921321868896,0.9999954700469971,3.337860107421875e-06,hist_eq,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Leaf_Mold\9b6483fe-95eb-464b-a73d-0cac6f777994___Crnl_L.Mold 8632.JPG,0.522365391254425,0.1510283648967743,0.8967529535293579,0.008209228515625,0.00067138671875,0.4745098054409027,0.9999712705612183,0.9999878406524658,1.6570091247558594e-05,gamma_bright,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Leaf_Mold\9ced7d05-026f-45ab-986e-6af8eb2a13d6___Crnl_L.Mold 8995.JPG,0.4032580852508545,0.11417284607887268,0.8344411849975586,0.0003204345703125,0.0,0.34117650985717773,0.9987887740135193,0.9995092153549194,0.0007204413414001465,gamma_bright,none
